,id,student_id,student_class_id,class_grade,grade_diff,adaptive_mode,mastered,delay_days,work_delay_in_day,ms,class_performance,class_assignment_performance,skill_id,prereq_skill_id,prereq_easiness,prereq_performance,easiness,right,wrong,correct,grade_diff_2,ms_bin
20154,748476,368267,39209,7,0,1,1,6,3,4,0.568493150685,0.478260869565,212,135,0.687098270492,1.0,0.293436293436,3,1,0,0.0,1.0
20155,748481,368402,39209,7,0,1,1,7,2,3,0.568493150685,0.478260869565,212,135,0.687098270492,1.0,0.753731343284,3,0,0,0.0,1.0
20156,748484,368399,39209,7,0,1,1,7,9,3,0.568493150685,0.478260869565,212,135,0.687098270492,0.75,0.884076908718,3,0,1,0.0,1.0
20157,748487,368396,39209,7,0,1,1,7,2,3,0.568493150685,0.478260869565,212,135,0.687098270492,0.75,0.915019762846,3,0,0,0.0,1.0
20158,748493,368390,39209,7,0,1,1,7,2,3,0.568493150685,0.478260869565,212,135,0.687098270492,1.0,0.634730538922,3,0,0,0.0,1.0
20159,748495,368387,39209,7,0,1,1,7,34,3,0.568493150685,0.478260869565,212,135,0.687098270492,0.666666666667,0.8921859545,3,0,1,0.0,1.0
20160,748531,368278,39209,7,0,0,1,7,2,6,0.568493150685,0.45,212,135,0.687098270492,1.0,0.840830449827,3,3,0,0.0,2.0
20161,748546,368267,39209,7,0,1,1,7,16,3,0.568493150685,0.45,212,135,0.687098270492,1.0,0.840830449827,3,0,1,0.0,1.0
20162,748551,368402,39209,7,0,1,1,7,2,3,0.568493150685,0.45,212,135,0.687098270492,1.0,0.342336683417,3,0,0,0.0,1.0
20163,748552,368401,39209,7,-1,0,1,7,2,8,0.568493150685,0.45,212,135,0.687098270492,0.142857142857,0.8046875,6,2,0,2.0,3.0
20164,748554,368399,39209,7,0,1,1,4,8,6,0.568493150685,0.45,212,135,0.687098270492,0.75,0.85034965035,4,2,1,0.0,2.0
20165,748563,368390,39209,7,0,1,1,7,2,3,0.568493150685,0.45,212,135,0.687098270492,1.0,0.881051175657,3,0,0,0.0,1.0
20166,748565,368387,39209,7,0,1,1,3,35,7,0.568493150685,0.45,212,135,0.687098270492,0.666666666667,0.897832817337,5,2,1,0.0,3.0
20167,749685,361006,36459,8,0,0,1,7,2,4,0.74436567559,0.828947368421,291,156,0.795564579104,0.75,0.845991561181,3,1,0,0.0,1.0
20168,749685,361006,36459,8,0,0,1,7,2,4,0.74436567559,0.828947368421,291,217,0.613741175131,0.666666666667,0.845991561181,3,1,0,0.0,1.0
20171,749689,351481,36459,8,0,0,1,7,37,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.8,0.715901060071,3,0,1,0.0,1.0
20172,749689,351481,36459,8,0,0,1,7,37,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.715901060071,3,0,1,0.0,1.0
20175,749691,351479,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.763619575254,3,0,1,0.0,1.0
20176,749691,351479,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.763619575254,3,0,1,0.0,1.0
20179,749692,351477,36459,8,0,0,1,7,29,4,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.774603174603,3,1,1,0.0,1.0
20180,749692,351477,36459,8,0,0,1,7,29,4,0.74436567559,0.828947368421,291,217,0.613741175131,0.571428571429,0.774603174603,3,1,1,0.0,1.0
20183,749693,351478,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.81223628692,3,0,1,0.0,1.0
20184,749693,351478,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.6,0.81223628692,3,0,1,0.0,1.0
20187,749694,351475,36459,8,0,0,1,7,5,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.761658031088,3,0,1,0.0,1.0
20188,749694,351475,36459,8,0,0,1,7,5,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.8,0.761658031088,3,0,1,0.0,1.0
20191,749695,351474,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.833333333333,0.754005655042,3,0,1,0.0,1.0
20192,749695,351474,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.8,0.754005655042,3,0,1,0.0,1.0
20195,749696,351473,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.715901060071,3,0,1,0.0,1.0
20196,749696,351473,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.8,0.715901060071,3,0,1,0.0,1.0
20199,749697,351471,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.833333333333,0.796171171171,3,0,1,0.0,1.0
20200,749697,351471,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.796171171171,3,0,1,0.0,1.0
20203,749698,351470,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.798327137546,3,0,1,0.0,1.0
20204,749698,351470,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.798327137546,3,0,1,0.0,1.0
20207,749699,351469,36459,8,0,0,1,7,6,4,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.812883435583,3,1,1,0.0,1.0
20208,749699,351469,36459,8,0,0,1,7,6,4,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.812883435583,3,1,1,0.0,1.0
20211,749700,351468,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.774603174603,3,0,1,0.0,1.0
20212,749700,351468,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.583333333333,0.774603174603,3,0,1,0.0,1.0
20215,749701,351467,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.814285714286,3,0,1,0.0,1.0
20216,749701,351467,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.6,0.814285714286,3,0,1,0.0,1.0
20219,749702,351466,36459,8,0,0,1,7,22,4,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.805031446541,3,1,1,0.0,1.0
20220,749702,351466,36459,8,0,0,1,7,22,4,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.805031446541,3,1,1,0.0,1.0
20223,749703,351463,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.806034482759,3,0,1,0.0,1.0
20224,749703,351463,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.806034482759,3,0,1,0.0,1.0
20227,749704,351465,36459,8,0,0,1,7,5,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.796171171171,3,0,1,0.0,1.0
20228,749704,351465,36459,8,0,0,1,7,5,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.666666666667,0.796171171171,3,0,1,0.0,1.0
20231,749705,351462,36459,8,0,0,1,7,5,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.81974248927,3,0,1,0.0,1.0
20232,749705,351462,36459,8,0,0,1,7,5,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.81974248927,3,0,1,0.0,1.0
20235,749706,351461,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.81223628692,3,0,1,0.0,1.0
20236,749706,351461,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.714285714286,0.81223628692,3,0,1,0.0,1.0
20239,749707,351460,36459,8,0,0,1,7,16,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.81223628692,3,0,0,0.0,1.0
20240,749707,351460,36459,8,0,0,1,7,16,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.875,0.81223628692,3,0,0,0.0,1.0
20243,749708,351459,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.805031446541,3,0,1,0.0,1.0
20244,749708,351459,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.75,0.805031446541,3,0,1,0.0,1.0
20247,749709,351457,36459,8,1,0,1,7,6,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.804635761589,3,0,1,1.0,1.0
20248,749709,351457,36459,8,1,0,1,7,6,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.804635761589,3,0,1,1.0,1.0
20251,749710,351454,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.310728744939,3,0,1,0.0,1.0
20252,749710,351454,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.310728744939,3,0,1,0.0,1.0
20255,749712,351455,36459,8,1,0,1,7,7,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.846723044397,3,0,1,1.0,1.0
20256,749712,351455,36459,8,1,0,1,7,7,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.846723044397,3,0,1,1.0,1.0
20259,749713,351453,36459,8,0,0,1,7,21,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.794233289646,3,0,1,0.0,1.0
20260,749713,351453,36459,8,0,0,1,7,21,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.666666666667,0.794233289646,3,0,1,0.0,1.0
20263,749714,351452,36459,8,0,0,1,7,18,4,0.74436567559,0.828947368421,291,156,0.795564579104,0.75,0.812883435583,3,1,1,0.0,1.0
20264,749714,351452,36459,8,0,0,1,7,18,4,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.812883435583,3,1,1,0.0,1.0
20267,749719,351268,36459,8,0,0,1,7,7,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.806034482759,3,0,1,0.0,1.0
20268,749719,351268,36459,8,0,0,1,7,7,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.411764705882,0.806034482759,3,0,1,0.0,1.0
20271,749721,351265,36459,8,1,0,1,7,4,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.779735682819,3,0,1,1.0,1.0
20272,749721,351265,36459,8,1,0,1,7,4,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.75,0.779735682819,3,0,1,1.0,1.0
20275,749722,351264,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.802832244009,3,0,1,0.0,1.0
20276,749722,351264,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.802832244009,3,0,1,0.0,1.0
20279,749723,351262,36459,8,0,0,1,7,21,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.8,0.81223628692,3,0,1,0.0,1.0
20280,749723,351262,36459,8,0,0,1,7,21,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.81223628692,3,0,1,0.0,1.0
20283,749724,351263,36459,8,0,0,1,7,18,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.75,0.794233289646,3,0,1,0.0,1.0
20284,749724,351263,36459,8,0,0,1,7,18,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.794233289646,3,0,1,0.0,1.0
20287,749725,351261,36459,8,0,0,1,7,21,5,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.75974025974,4,1,1,0.0,2.0
20288,749725,351261,36459,8,0,0,1,7,21,5,0.74436567559,0.828947368421,291,217,0.613741175131,0.75,0.75974025974,4,1,1,0.0,2.0
20291,749727,351259,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.833333333333,0.822245322245,3,0,1,0.0,1.0
20292,749727,351259,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.666666666667,0.822245322245,3,0,1,0.0,1.0
20295,749728,351258,36459,8,0,0,1,7,21,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.85969556585,3,0,1,0.0,1.0
20296,749728,351258,36459,8,0,0,1,7,21,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.75,0.85969556585,3,0,1,0.0,1.0
20299,749729,351257,36459,8,1,0,1,7,6,4,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.798327137546,3,1,0,1.0,1.0
20300,749729,351257,36459,8,1,0,1,7,6,4,0.74436567559,0.828947368421,291,217,0.613741175131,0.6,0.798327137546,3,1,0,1.0,1.0
20303,749731,351254,36459,8,0,0,1,7,5,7,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.701225259189,5,2,1,0.0,3.0
20304,749731,351254,36459,8,0,0,1,7,5,7,0.74436567559,0.828947368421,291,217,0.613741175131,0.75,0.701225259189,5,2,1,0.0,3.0
20307,749732,351255,36459,8,0,0,1,7,5,5,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.754005655042,4,1,1,0.0,2.0
20308,749732,351255,36459,8,0,0,1,7,5,5,0.74436567559,0.828947368421,291,217,0.613741175131,0.666666666667,0.754005655042,4,1,1,0.0,2.0
20311,749733,351253,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.833333333333,0.795248868778,3,0,1,0.0,1.0
20312,749733,351253,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.666666666667,0.795248868778,3,0,1,0.0,1.0
20315,749734,351252,36459,8,1,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.833333333333,0.761658031088,3,0,1,1.0,1.0
20316,749734,351252,36459,8,1,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.571428571429,0.761658031088,3,0,1,1.0,1.0
20319,749735,351167,36459,8,0,0,1,7,38,5,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.763619575254,3,2,1,0.0,2.0
20320,749735,351167,36459,8,0,0,1,7,38,5,0.74436567559,0.828947368421,291,217,0.613741175131,0.625,0.763619575254,3,2,1,0.0,2.0
20323,749736,351166,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.75,0.72536687631,3,0,0,0.0,1.0
20324,749736,351166,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.5,0.72536687631,3,0,0,0.0,1.0
20327,749737,351163,36459,8,0,0,1,7,1,6,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.806034482759,5,1,0,0.0,2.0
20328,749737,351163,36459,8,0,0,1,7,1,6,0.74436567559,0.828947368421,291,217,0.613741175131,0.833333333333,0.806034482759,5,1,0,0.0,2.0
20331,749739,351161,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.842328042328,3,0,1,0.0,1.0
20332,749739,351161,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.842328042328,3,0,1,0.0,1.0
20335,749740,351160,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.75,0.84142394822,3,0,1,0.0,1.0
20336,749740,351160,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.428571428571,0.84142394822,3,0,1,0.0,1.0
20339,749741,351158,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.8,0.754005655042,3,0,1,0.0,1.0
20340,749741,351158,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.75,0.754005655042,3,0,1,0.0,1.0
20343,749742,351157,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.833333333333,0.795248868778,3,0,1,0.0,1.0
20344,749742,351157,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.75,0.795248868778,3,0,1,0.0,1.0
20347,749743,351154,36459,8,0,0,1,7,13,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.779735682819,3,0,1,0.0,1.0
20348,749743,351154,36459,8,0,0,1,7,13,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.779735682819,3,0,1,0.0,1.0
20351,749744,351144,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.802832244009,3,0,1,0.0,1.0
20352,749744,351144,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.636363636364,0.802832244009,3,0,1,0.0,1.0
20355,749745,351143,36459,8,0,0,1,7,23,5,0.74436567559,0.828947368421,291,156,0.795564579104,0.666666666667,0.845991561181,4,1,1,0.0,2.0
20356,749745,351143,36459,8,0,0,1,7,23,5,0.74436567559,0.828947368421,291,217,0.613741175131,0.6,0.845991561181,4,1,1,0.0,2.0
20359,749748,351138,36459,8,0,0,1,7,6,4,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.310728744939,3,1,0,0.0,1.0
20360,749748,351138,36459,8,0,0,1,7,6,4,0.74436567559,0.828947368421,291,217,0.613741175131,0.5,0.310728744939,3,1,0,0.0,1.0
20363,749749,351137,36459,8,0,0,1,7,12,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.842001962709,3,0,1,0.0,1.0
20364,749749,351137,36459,8,0,0,1,7,12,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.842001962709,3,0,1,0.0,1.0
20367,749751,351134,36459,8,0,0,1,7,1,4,0.74436567559,0.828947368421,291,156,0.795564579104,0.75,0.805031446541,3,1,1,0.0,1.0
20368,749751,351134,36459,8,0,0,1,7,1,4,0.74436567559,0.828947368421,291,217,0.613741175131,0.75,0.805031446541,3,1,1,0.0,1.0
20371,749752,351133,36459,8,0,0,1,7,4,7,0.74436567559,0.828947368421,291,156,0.795564579104,0.8,0.842001962709,4,3,1,0.0,3.0
20372,749752,351133,36459,8,0,0,1,7,4,7,0.74436567559,0.828947368421,291,217,0.613741175131,0.6,0.842001962709,4,3,1,0.0,3.0
20375,749753,351022,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.812883435583,3,0,1,0.0,1.0
20376,749753,351022,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.75,0.812883435583,3,0,1,0.0,1.0
20379,749755,350983,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.8,0.842001962709,3,0,1,0.0,1.0
20380,749755,350983,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.75,0.842001962709,3,0,1,0.0,1.0
20383,749756,350980,36459,8,0,0,1,7,4,4,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.708333333333,3,1,1,0.0,1.0
20384,749756,350980,36459,8,0,0,1,7,4,4,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.708333333333,3,1,1,0.0,1.0
20387,749757,350979,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.833333333333,0.766850828729,3,0,1,0.0,1.0
20388,749757,350979,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.6,0.766850828729,3,0,1,0.0,1.0
20391,749758,350977,36459,8,0,0,1,7,35,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.701225259189,3,0,0,0.0,1.0
20392,749758,350977,36459,8,0,0,1,7,35,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.701225259189,3,0,0,0.0,1.0
20395,749759,350976,36459,8,0,0,1,7,34,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.845991561181,3,0,0,0.0,1.0
20396,749759,350976,36459,8,0,0,1,7,34,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.8,0.845991561181,3,0,0,0.0,1.0
20399,749760,350975,36459,8,0,0,1,7,7,4,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.805031446541,3,1,1,0.0,1.0
20400,749760,350975,36459,8,0,0,1,7,7,4,0.74436567559,0.828947368421,291,217,0.613741175131,0.714285714286,0.805031446541,3,1,1,0.0,1.0
20403,749761,350974,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.75,0.84142394822,3,0,1,0.0,1.0
20404,749761,350974,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.363636363636,0.84142394822,3,0,1,0.0,1.0
20407,749762,350972,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.666666666667,0.85969556585,3,0,1,0.0,1.0
20408,749762,350972,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.428571428571,0.85969556585,3,0,1,0.0,1.0
20411,749763,350971,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.794233289646,3,0,0,0.0,1.0
20412,749763,350971,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.6,0.794233289646,3,0,0,0.0,1.0
20415,749764,350969,36459,8,0,0,1,7,14,7,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.657565415245,4,3,0,0.0,3.0
20416,749764,350969,36459,8,0,0,1,7,14,7,0.74436567559,0.828947368421,291,217,0.613741175131,0.6,0.657565415245,4,3,0,0.0,3.0
20419,749765,350968,36459,8,0,0,1,7,7,4,0.74436567559,0.828947368421,291,156,0.795564579104,0.75,0.779735682819,3,1,1,0.0,1.0
20420,749765,350968,36459,8,0,0,1,7,7,4,0.74436567559,0.828947368421,291,217,0.613741175131,0.6,0.779735682819,3,1,1,0.0,1.0
20423,749766,350967,36459,8,-1,0,1,7,18,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.833333333333,0.310728744939,3,0,0,2.0,1.0
20424,749766,350967,36459,8,-1,0,1,7,18,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.466666666667,0.310728744939,3,0,0,2.0,1.0
20427,749767,350966,36459,8,0,0,1,7,29,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.779735682819,3,0,0,0.0,1.0
20428,749767,350966,36459,8,0,0,1,7,29,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.571428571429,0.779735682819,3,0,0,0.0,1.0
20431,749768,350965,36459,8,0,0,1,7,5,5,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.75974025974,4,1,1,0.0,2.0
20432,749768,350965,36459,8,0,0,1,7,5,5,0.74436567559,0.828947368421,291,217,0.613741175131,0.625,0.75974025974,4,1,1,0.0,2.0
20435,749769,350960,36459,8,0,0,1,7,21,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.657565415245,3,0,1,0.0,1.0
20436,749769,350960,36459,8,0,0,1,7,21,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.657565415245,3,0,1,0.0,1.0
20439,749770,350959,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,156,0.795564579104,0.8,0.81798245614,3,0,1,0.0,1.0
20440,749770,350959,36459,8,0,0,1,7,6,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.6,0.81798245614,3,0,1,0.0,1.0
20443,749771,350958,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.81974248927,3,0,1,0.0,1.0
20444,749771,350958,36459,8,0,0,1,7,1,3,0.74436567559,0.828947368421,291,217,0.613741175131,1.0,0.81974248927,3,0,1,0.0,1.0
20447,749772,350957,36459,8,0,0,1,7,5,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.72536687631,3,0,0,0.0,1.0
20448,749772,350957,36459,8,0,0,1,7,5,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.5,0.72536687631,3,0,0,0.0,1.0
20451,749774,350955,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,156,0.795564579104,1.0,0.771707317073,3,0,1,0.0,1.0
20452,749774,350955,36459,8,0,0,1,7,2,3,0.74436567559,0.828947368421,291,217,0.613741175131,0.75,0.771707317073,3,0,1,0.0,1.0
20455,749867,377967,36459,8,0,0,1,7,5,5,0.74436567559,0.638888888889,292,291,0.790763582493,0.75,0.87012987013,3,2,1,0.0,2.0
20456,749873,351481,36459,8,0,0,1,7,37,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.826086956522,3,0,1,0.0,1.0
20457,749875,351479,36459,8,0,0,1,7,1,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.750865051903,3,0,1,0.0,1.0
20458,749877,351478,36459,8,0,0,1,7,1,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.750865051903,3,0,1,0.0,1.0
20459,749878,351475,36459,8,0,0,1,7,4,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.826086956522,3,0,1,0.0,1.0
20460,749879,351474,36459,8,0,0,1,7,1,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.787804878049,3,0,1,0.0,1.0
20461,749880,351473,36459,8,0,0,1,7,1,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.787804878049,3,0,0,0.0,1.0
20462,749881,351471,36459,8,0,0,1,7,1,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.80350877193,3,0,0,0.0,1.0
20463,749882,351470,36459,8,0,0,1,7,6,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.790513833992,3,0,1,0.0,1.0
20464,749883,351469,36459,8,0,0,1,7,6,3,0.74436567559,0.638888888889,292,291,0.790763582493,0.75,0.700819672131,3,0,0,0.0,1.0
20465,749884,351468,36459,8,0,0,1,7,2,6,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.838345864662,5,1,1,0.0,2.0
20466,749885,351467,36459,8,0,0,1,7,1,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.795302013423,3,0,0,0.0,1.0
20467,749886,351466,36459,8,0,0,1,7,21,3,0.74436567559,0.638888888889,292,291,0.790763582493,0.75,0.700315457413,3,0,1,0.0,1.0
20468,749887,351463,36459,8,0,0,1,7,2,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.819672131148,3,0,1,0.0,1.0
20469,749888,351465,36459,8,0,0,1,7,5,4,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.757475083056,3,1,1,0.0,1.0
20470,749889,351462,36459,8,0,0,1,7,5,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.819672131148,3,0,1,0.0,1.0
20471,749890,351461,36459,8,0,0,1,7,1,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.822916666667,3,0,1,0.0,1.0
20472,749891,351460,36459,8,0,0,1,7,17,5,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.795302013423,4,1,1,0.0,2.0
20473,749892,351459,36459,8,0,0,1,7,5,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.771771771772,3,0,1,0.0,1.0
20474,749893,351457,36459,8,1,0,1,7,6,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.819672131148,3,0,1,1.0,1.0
20475,749894,351454,36459,8,0,0,1,7,5,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.697115384615,3,0,1,0.0,1.0
20476,749896,351455,36459,8,1,0,1,7,7,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.787804878049,3,0,1,1.0,1.0
20477,749897,351453,36459,8,0,0,1,7,21,3,0.74436567559,0.638888888889,292,291,0.790763582493,1.0,0.80350877193,3,0,1,0.0,1.0
20478,749898,351452,36459,8,0,0,1,7,18,3,0.74436567559,0.638888888889,292,291,0.790763582493,0.75,0.822916666667,3,0,1,0.0,1.0
